probe_name,35D-0H-16C-A,35D-0H-16C-B,35D-2H-16C-A,37D-2H-16C-B,40D-5H-16C-A,40D-5H-16C-B,44D-9H-16C-A,44D-9H-16C-B,37D-2H-25C-A,37D-2H-25C-B,40D-5H-25C-A,40D-5H-25C-B,44D-9H-25C-A,44D-9H-25C-B
AT3G45560,2.925999418556223,3.711494906650088,2.070389327891398,1.3785116232537298,1.584962500721156,1.3219280948873624,1.8073549220576042,2.263034405833794,4.465974464504069,4.053111336459563,3.405992359675837,1.8073549220576042,4.554588851677638,4.584962500721156
AT2G21890,1.4329594072761063,3.655351828612554,2.350497247084133,3.6667565918848033,4.161887682376894,1.632268215499513,2.4329594072761065,3.560714954474479,4.71699089440494,1.584962500721156,4.590961241342599,4.035623909730721,5.402585758232587,4.832890014164741
AT3G19530,1.5360529002402097,1.765534746362977,3.4982508675278257,1.1375035237499351,2.070389327891398,2.405992359675837,3.655351828612554,1.2016338611696504,3.8579809951275723,1.5360529002402097,2.37851162325373,1.765534746362977,5.205548911173033,4.578938713093386
AT1G68190,3.017921907997262,4.169925001442312,3.169925001442312,4.121015400961366,5.672425341971495,3.655351828612554,4.930737337562887,4.19377174339668,5.954196310386875,6.551516017628014,6.217230716220669,6.285402218862249,5.60584986719498,6.422905742612183
AT1G36030,0.6780719051126377,0.765534746362977,0.48542682717024166,2.4854268271702415,0.925999418556223,1.3785116232537298,0.48542682717024166,0.5849625007211562,0.5849625007211562,2.6322682154995127,2.944858445807539,3.8972404255747994,0.6780719051126377,3.700439718141092
AT1G15640,4.153805336079036,2.035623909730721,5.536052900240209,3.1043366598147357,2.786596361890807,5.270528942380718,6.213347281733441,5.617651119427331,4.321928094887363,1.8875252707415875,4.459431618637297,3.1538053360790355,3.8875252707415875,4.91169158187234
AT3G43750,4.053111336459563,3.689299160535892,2.035623909730721,1.2016338611696504,2.5360529002402097,3.4854268271702415,3.4594316186372973,1.3219280948873624,3.6667565918848033,0.925999418556223,3.867896463992655,1.9634741239748859,4.632268215499513,1.4329594072761063
AT1G15830,2.4329594072761065,1.3785116232537298,5.053111336459563,1.2016338611696504,3.169925001442312,1.8073549220576042,4.485426827170242,1.3785116232537298,4.350497247084133,4.232660756790275,2.4329594072761065,2.5360529002402097,4.121015400961366,2.7224660244710908
AT3G13782,2.4854268271702415,3.8379432418910273,2.137503523749935,4.626439136697315,2.5109619192773796,4.4329594072761065,4.078951341394822,2.4594316186372973,2.350497247084133,4.255500733148386,5.181897643108388,2.292781749227846,6.029011086659068,4.529820946528695
AT2G44370,1.263034405833794,3.4195388915137843,4.392317422778761,3.7548875021634687,3.1858665453113337,1.4329594072761063,4.232660756790275,1.722466024471091,2.035623909730721,2.232660756790275,2.169925001442312,1.765534746362977,5.259272487037594,3.797012977836145
AT2G21040,2.1043366598147357,4.491853096329675,5.7251958172266635,1.3219280948873624,3.8875252707415875,2.232660756790275,4.590961241342599,2.9818526532897405,2.1043366598147357,4.343407822297814,4.292781749227846,3.169925001442312,4.300123724569014,4.906890595608519
AT2G26150,2.608809242675524,2.070389327891398,1.3785116232537298,3.776103988073164,1.632268215499513,0.925999418556223,0.5849625007211562,1.3219280948873624,3.765534746362977,3.169925001442312,2.0,4.733354340613827,4.584962500721156,2.292781749227846
AT3G54570,3.733354340613827,3.292781749227846,3.548436624696042,0.6780719051126377,3.3923174227787602,3.232660756790275,3.4594316186372973,1.6780719051126378,2.292781749227846,0.925999418556223,3.7548875021634687,1.070389327891398,3.84799690655495,1.070389327891398
AT4G04150,3.6205864104518777,2.9068905956085187,2.944858445807539,2.9818526532897405,0.765534746362977,0.925999418556223,0.765534746362977,3.1538053360790355,1.070389327891398,1.9634741239748859,1.070389327891398,3.017921907997262,3.944858445807539,4.137503523749935
AT1G36950,3.2172307162206693,2.608809242675524,2.584962500721156,1.070389327891398,1.3785116232537298,4.949534933017012,3.689299160535892,3.017921907997262,1.070389327891398,4.129283016944966,0.925999418556223,3.9354597478052895,1.4329594072761063,1.765534746362977
AT2G32750,2.232660756790275,3.776103988073164,4.906890595608519,3.321928094887362,3.84799690655495,1.6780719051126378,0.84799690655495,3.4982508675278257,3.776103988073164,3.1210154009613658,1.722466024471091,1.584962500721156,3.867896463992655,1.070389327891398
AT4G12690,2.035623909730721,0.84799690655495,1.722466024471091,3.4195388915137843,2.405992359675837,4.738767836800191,2.5360529002402097,2.292781749227846,4.255500733148386,4.185866545311334,2.925999418556223,4.4329594072761065,1.263034405833794,4.4329594072761065
AT5G18220,3.643856189774725,1.5360529002402097,4.087462841250339,1.765534746362977,1.2016338611696504,1.263034405833794,2.232660756790275,1.3219280948873624,4.112700132749362,4.169925001442312,4.472487771462744,1.4854268271702415,2.608809242675524,2.070389327891398
AT1G10880,1.632268215499513,3.786596361890807,5.332707933640605,1.9634741239748859,3.7441610955704103,0.84799690655495,4.185866545311334,4.095924419998536,4.19377174339668,2.765534746362977,3.405992359675837,2.0,2.292781749227846,4.478971805032942
AT4G04490,0.6780719051126377,1.8875252707415875,3.277984747299765,1.3219280948873624,3.608809242675524,1.4854268271702415,1.0,4.722466024471091,0.925999418556223,2.700439718141092,2.035623909730721,1.2016338611696504,3.678071905112638,0.37851162325372983
AT1G23510,3.3923174227787602,3.364572432295856,3.7441610955704103,1.1375035237499351,3.6205864104518777,3.277984747299765,1.263034405833794,2.321928094887362,3.655351828612554,0.84799690655495,4.070389327891398,0.925999418556223,4.797012977836145,3.232660756790275
AT4G09100,3.584962500721156,3.7224660244710908,3.584962500721156,0.84799690655495,0.6780719051126377,4.655351828612554,2.678071905112638,4.472487771462744,1.765534746362977,2.137503523749935,2.765534746362977,1.1375035237499351,1.84799690655495,1.722466024471091
AT1G59530,4.044394119358453,0.5849625007211562,1.263034405833794,1.070389327891398,1.1375035237499351,1.3785116232537298,1.0,2.584962500721156,3.7224660244710908,1.632268215499513,3.4724877714627436,1.1375035237499351,4.224966365000275,2.263034405833794
AT2G10440,3.1858665453113337,1.0,4.112700132749362,3.277984747299765,1.584962500721156,1.2016338611696504,4.161887682376894,0.765534746362977,2.5109619192773796,3.5109619192773796,3.8972404255747994,4.224966365000275,3.4982508675278257,4.292781749227846
AT2G31690,3.733354340613827,3.364572432295856,3.7441610955704103,0.5849625007211562,0.925999418556223,1.2016338611696504,1.5360529002402097,3.070389327891398,4.478971805032942,1.0,1.3219280948873624,1.6780719051126378,2.584962500721156,1.84799690655495
AT1G20290,0.925999418556223,1.9634741239748859,3.765534746362977,1.1375035237499351,3.321928094887362,3.4594316186372973,1.6780719051126378,3.2016338611696504,0.48542682717024166,0.84799690655495,0.5849625007211562,3.321928094887362,3.405992359675837,1.8073549220576042
AT5G66650,3.8278190246173196,2.2016338611696504,3.2016338611696504,1.722466024471091,3.877744249949002,2.84799690655495,2.560714954474479,1.5360529002402097,4.5668151540108965,4.802193216941825,5.040015678847879,1.8073549220576042,4.529820946528695,4.542258049766918
AT1G09090,1.070389327891398,3.2479275134435857,1.4854268271702415,1.070389327891398,0.5849625007211562,0.925999418556223,1.070389327891398,3.169925001442312,3.765534746362977,2.655351828612554,4.177917792195843,3.6205864104518777,2.5360529002402097,2.963474123974886
AT4G02300,4.137503523749935,2.944858445807539,3.0874628412503395,3.797012977836145,3.8875252707415875,1.2016338611696504,4.7865963618908065,1.584962500721156,4.8875252707415875,2.350497247084133,5.066089190457772,4.161887682376894,2.035623909730721,4.738767836800191
AT3G25630,3.7224660244710908,3.84799690655495,3.277984747299765,2.6322682154995127,1.4329594072761063,1.5360529002402097,4.4329594072761065,1.4854268271702415,4.74416109557041,3.523561956057013,2.070389327891398,3.596935142387232,1.2016338611696504,1.4854268271702415
AT1G63750,1.0,1.1375035237499351,2.655351828612554,1.070389327891398,2.584962500721156,0.84799690655495,1.0,4.392317422778761,0.925999418556223,3.548436624696042,2.6322682154995127,1.263034405833794,3.807354922057604,1.070389327891398
AT2G13890,4.095924419998536,3.608809242675524,1.84799690655495,3.2479275134435857,1.1375035237499351,3.8972404255747994,0.6780719051126377,3.364572432295856,1.722466024471091,4.137503523749935,1.4854268271702415,3.7441610955704103,2.035623909730721,3.6205864104518777
AT3G48360,3.292781749227846,2.350497247084133,3.137503523749935,1.263034405833794,2.867896463992655,1.925999418556223,2.169925001442312,1.84799690655495,5.205548911173033,5.044394119358453,2.0,3.643856189774725,4.733354340613827,4.632268215499513
AT1G30850,3.2172307162206693,3.4982508675278257,2.8278190246173196,1.584962500721156,3.3923174227787602,1.9634741239748859,2.4854268271702415,0.765534746362977,4.153805336079036,0.765534746362977,1.4854268271702415,4.754887502163468,4.666756591884804,3.3923174227787602
AT1G23130,3.7224660244710908,3.3074285251922473,3.1210154009613658,1.584962500721156,0.925999418556223,1.4854268271702415,1.2016338611696504,1.765534746362977,4.19377174339668,3.807354922057604,2.608809242675524,1.8073549220576042,4.498250867527825,1.2016338611696504
AT5G60090,3.4982508675278257,2.8875252707415875,4.169925001442312,0.925999418556223,0.84799690655495,2.6322682154995127,0.925999418556223,2.5109619192773796,1.3219280948873624,3.350497247084133,4.008988783227255,4.626439136697315,4.044394119358453,2.137503523749935
AT3G04030,4.292781749227846,3.817623257511431,2.405992359675837,1.0,0.6780719051126377,2.350497247084133,3.4462562298895643,4.145677455195635,3.963474123974886,2.84799690655495,1.4854268271702415,3.797012977836145,1.84799690655495,1.263034405833794
AT4G33970,2.867896463992655,1.5360529002402097,4.760220946466509,3.4982508675278257,3.8379432418910273,4.129283016944966,1.765534746362977,1.632268215499513,2.263034405833794,4.517275693209582,0.84799690655495,1.263034405833794,2.560714954474479,3.5360529002402097
AT1G47765,1.3219280948873624,3.321928094887362,4.177917792195843,1.5360529002402097,2.137503523749935,0.6780719051126377,4.104336659814735,2.263034405833794,1.1375035237499351,2.4854268271702415,3.6322682154995127,4.329123596291566,3.8379432418910273,3.4329594072761065
AT1G15170,4.161887682376894,2.405992359675837,1.2016338611696504,3.643856189774725,2.584962500721156,2.37851162325373,0.925999418556223,2.944858445807539,1.5360529002402097,4.542258049766918,0.925999418556223,4.572889668420581,1.5360529002402097,1.2016338611696504
AT5G35760,5.035623909730721,1.8875252707415875,3.232660756790275,3.6205864104518777,2.169925001442312,4.277984747299765,4.638073837180719,2.655351828612554,2.608809242675524,2.070389327891398,5.177917792195843,2.8875252707415875,5.040015678847879,1.722466024471091
AT3G54310,4.0,3.0531113364595623,1.4854268271702415,0.5849625007211562,2.292781749227846,1.5360529002402097,0.765534746362977,3.560714954474479,3.9068905956085187,3.4854268271702415,2.925999418556223,1.4329594072761063,3.6322682154995127,1.2016338611696504
AT2G19840,3.7548875021634687,3.2479275134435857,1.4854268271702415,3.1210154009613658,1.0,1.2016338611696504,3.4594316186372973,3.548436624696042,1.3785116232537298,0.925999418556223,2.8278190246173196,3.596935142387232,1.0,3.572889668420581
AT1G53990,3.711494906650088,1.3219280948873624,3.2479275134435857,3.877744249949002,1.4329594072761063,2.925999418556223,0.765534746362977,1.925999418556223,0.48542682717024166,3.350497247084133,2.867896463992655,1.0,1.1375035237499351,0.765534746362977
AT3G25930,0.6780719051126377,0.84799690655495,1.263034405833794,1.6780719051126378,3.1858665453113337,0.84799690655495,0.5849625007211562,3.3362833878644325,3.4982508675278257,4.035623909730721,0.6780719051126377,0.6780719051126377,2.169925001442312,2.560714954474479
AT3G23480,2.37851162325373,1.0,1.5360529002402097,1.3219280948873624,3.364572432295856,3.678071905112638,3.8579809951275723,4.255500733148386,4.104336659814735,1.632268215499513,3.560714954474479,4.643856189774724,4.161887682376894,3.867896463992655
AT5G59720,4.791814071161826,3.6667565918848033,5.82273014794452,6.0574502721839,6.693486957499325,6.424586226251101,6.181897643108388,6.565292520581023,3.817623257511431,4.672425341971495,3.6205864104518777,2.7441610955704103,4.632268215499513,5.436295119839363
AT2G32880,2.5109619192773796,0.765534746362977,3.7548875021634687,0.6780719051126377,1.0,0.84799690655495,0.765534746362977,1.070389327891398,3.321928094887362,3.596935142387232,2.4594316186372973,2.4329594072761065,3.3362833878644325,3.1858665453113337
AT1G31630,1.0,0.2630344058337938,1.3785116232537298,0.765534746362977,0.48542682717024166,2.8278190246173196,1.0,0.5849625007211562,3.1538053360790355,2.9068905956085187,3.6322682154995127,3.277984747299765,2.137503523749935,0.6780719051126377
AT1G74490,3.4329594072761065,4.504620392403552,4.542258049766918,3.560714954474479,3.8278190246173196,2.655351828612554,2.925999418556223,2.560714954474479,5.649615459063409,5.8529975876133165,5.026800059343715,6.199672344836364,5.727920454563199,5.536052900240209
AT2G37720,2.4329594072761065,3.596935142387232,1.5360529002402097,2.9818526532897405,4.035623909730721,3.9541963103868754,1.263034405833794,4.06177619758669,4.776103988073165,2.035623909730721,4.542258049766918,4.504620392403552,2.2016338611696504,4.877744249949002
AT3G48010,2.560714954474479,2.8278190246173196,4.498250867527825,1.3219280948873624,4.129283016944966,0.48542682717024166,3.3923174227787602,3.797012977836145,1.8875252707415875,1.070389327891398,3.9541963103868754,1.765534746362977,2.655351828612554,4.350497247084133
AT5G56800,2.405992359675837,4.185866545311334,1.3219280948873624,3.572889668420581,3.689299160535892,1.8875252707415875,4.700439718141092,2.350497247084133,1.84799690655495,3.733354340613827,2.035623909730721,4.364572432295856,4.765534746362977,1.9634741239748859
AT2G27630,4.399171093819823,0.37851162325372983,4.426264754702098,1.070389327891398,0.925999418556223,1.4329594072761063,1.722466024471091,0.925999418556223,2.321928094887362,3.364572432295856,2.169925001442312,2.9818526532897405,1.3219280948873624,3.263034405833794
AT2G11590,1.2016338611696504,3.070389327891398,3.523561956057013,1.2016338611696504,0.5849625007211562,2.5360529002402097,3.523561956057013,3.350497247084133,4.465974464504069,2.655351828612554,3.5360529002402097,3.572889668420581,4.087462841250339,0.37851162325372983
AT3G44030,3.9354597478052895,4.459431618637297,2.070389327891398,4.314696525656286,1.722466024471091,4.498250867527825,1.6780719051126378,4.842978831788326,4.087462841250339,4.620586410451877,3.2172307162206693,4.5668151540108965,1.925999418556223,5.035623909730721
AT4G27580,1.4854268271702415,2.6322682154995127,3.3923174227787602,3.0,1.263034405833794,3.8579809951275723,3.3074285251922473,4.078951341394822,0.5849625007211562,2.169925001442312,3.807354922057604,4.91169158187234,4.602884408718419,1.8073549220576042
AT5G42590,1.263034405833794,1.925999418556223,4.095924419998536,1.4854268271702415,2.2016338611696504,1.3785116232537298,4.4329594072761065,3.3362833878644325,4.070389327891398,3.990954860396993,1.8875252707415875,1.9634741239748859,2.84799690655495,4.491853096329675
AT5G55950,4.177917792195843,4.20945336562895,4.906890595608519,4.270528942380718,4.399171093819823,4.802193216941825,1.070389327891398,4.972692654004264,4.817623257511431,4.277984747299765,3.877744249949002,1.3785116232537298,2.292781749227846,2.5360529002402097
AT5G46670,2.7224660244710908,3.9726926540042644,5.339850002884624,1.722466024471091,2.070389327891398,2.169925001442312,3.572889668420581,4.842978831788326,4.817623257511431,1.584962500721156,2.405992359675837,2.321928094887362,3.0,4.20945336562895
AT5G55450,10.840777923595054,10.672778900370739,11.519439686994978,11.816503711389485,12.066425600635556,11.941157675517106,11.80292019858527,12.203715054257888,9.995484518877507,10.741719772963874,9.11790278909403,8.387586565819353,9.057179470673788,9.219168520462162
AT4G31100,1.0,0.48542682717024166,3.9726926540042644,3.4594316186372973,0.37851162325372983,1.070389327891398,0.37851162325372983,1.3219280948873624,0.84799690655495,3.8379432418910273,0.5849625007211562,0.6780719051126377,2.5360529002402097,1.263034405833794
AT1G02340,2.560714954474479,0.765534746362977,2.292781749227846,1.584962500721156,3.7548875021634687,2.4594316186372973,4.129283016944966,4.968090752045256,1.3785116232537298,1.263034405833794,1.765534746362977,3.37851162325373,4.217230716220669,1.5360529002402097
AT1G67623,1.0,4.053111336459563,1.9634741239748859,2.1043366598147357,1.5360529002402097,4.169925001442312,2.350497247084133,1.4854268271702415,3.232660756790275,2.7224660244710908,4.112700132749362,1.070389327891398,4.5109619192773796,3.8379432418910273
AT1G53160,4.776103988073165,4.285402218862249,5.129283016944966,4.807354922057604,6.5109619192773796,6.264911693074464,7.404290064444837,8.086932341137398,5.560714954474479,5.381975478557301,6.598424760527719,6.865423978313134,7.910492832288714,7.936637939002571
AT2G12100,1.9634741239748859,3.700439718141092,3.137503523749935,1.632268215499513,0.925999418556223,3.678071905112638,3.523561956057013,1.3785116232537298,3.364572432295856,3.7224660244710908,1.632268215499513,3.765534746362977,0.6780719051126377,3.711494906650088
255206_at,3.584962500721156,1.070389327891398,3.8379432418910273,0.765534746362977,0.48542682717024166,1.4854268271702415,2.655351828612554,3.4462562298895643,1.765534746362977,4.112700132749362,1.1375035237499351,1.722466024471091,1.6780719051126378,3.1858665453113337
AT4G36460,2.7441610955704103,1.1375035237499351,2.321928094887362,4.765534746362977,4.112700132749362,5.517275693209582,3.3923174227787602,2.405992359675837,4.672425341971495,4.336283387864432,5.0,3.1538053360790355,2.584962500721156,4.465974464504069
AT2G10450,3.1858665453113337,2.035623909730721,3.277984747299765,1.765534746362977,1.0,4.371558862611963,1.3785116232537298,2.84799690655495,4.536052900240209,1.070389327891398,3.523561956057013,1.6780719051126378,4.285402218862249,3.523561956057013
AT2G03710,1.4329594072761063,1.9634741239748859,1.925999418556223,4.321928094887363,3.560714954474479,2.035623909730721,4.465974464504069,4.930737337562887,2.37851162325373,3.786596361890807,4.0,4.578938713093386,3.232660756790275,5.285402218862249
AT4G17990,2.035623909730721,1.4329594072761063,3.765534746362977,1.4854268271702415,4.439623137557117,3.572889668420581,3.37851162325373,2.5109619192773796,1.925999418556223,4.872828759534886,2.4594316186372973,4.842978831788326,2.560714954474479,4.655351828612554
AT1G11690,3.0,3.4594316186372973,2.035623909730721,1.4854268271702415,1.0,1.8073549220576042,3.797012977836145,1.0,2.035623909730721,3.944858445807539,1.4854268271702415,4.343407822297814,4.738767836800191,2.560714954474479
AT5G60950,5.9140860970127225,4.872828759534886,6.457791260256042,6.640967910449898,7.656782364218995,7.2143191208007655,7.400879436282184,7.232660756790275,5.675251386050259,6.181897643108388,5.614709844115208,3.700439718141092,2.9068905956085187,5.048759311919856
AT5G46260,1.070389327891398,2.4329594072761065,3.817623257511431,1.4329594072761063,3.807354922057604,2.2016338611696504,4.06177619758669,1.722466024471091,4.185866545311334,4.336283387864432,2.1043366598147357,3.8379432418910273,2.137503523749935,4.145677455195635
AT2G02620,4.035623909730721,1.722466024471091,3.4462562298895643,4.314696525656286,1.4329594072761063,2.1043366598147357,3.9164766444377164,3.925999418556223,2.6322682154995127,1.584962500721156,4.632268215499513,4.336283387864432,4.145677455195635,1.8875252707415875
AT3G09940,1.84799690655495,2.7441610955704103,4.572889668420581,5.022367813028454,5.4495613746132365,5.189824558880018,5.368069876532083,5.24031432933371,3.017921907997262,3.867896463992655,3.7224660244710908,3.711494906650088,2.350497247084133,2.263034405833794
AT2G40750,9.24269776790801,8.74247786700368,9.471268764173582,9.445428759238323,8.813460556691684,8.511357340697119,9.053654417603145,8.492253789302918,7.516487980909974,7.1799090900149345,6.321928094887363,6.596935142387232,6.189824558880018,6.826548487290915
AT1G11080,4.498250867527825,1.1375035237499351,6.078951341394822,6.104336659814735,6.509379148914689,5.129283016944966,3.877744249949002,4.053111336459563,5.9818526532897405,4.044394119358453,6.808642467918064,4.321928094887363,4.882643049361842,4.478971805032942
AT2G45780,4.285402218862249,1.3219280948873624,2.8875252707415875,1.2016338611696504,4.008988783227255,3.3923174227787602,1.6780719051126378,1.5360529002402097,2.6322682154995127,3.584962500721156,4.705977901682522,4.078951341394822,4.620586410451877,3.925999418556223
AT4G30300,4.017921907997263,1.4854268271702415,4.017921907997263,2.925999418556223,2.2016338611696504,3.596935142387232,0.765534746362977,3.4724877714627436,2.5109619192773796,3.3074285251922473,1.070389327891398,0.6780719051126377,1.4854268271702415,3.9354597478052895
AT5G44360,1.8875252707415875,3.765534746362977,4.008988783227255,1.8875252707415875,2.944858445807539,4.321928094887363,4.20945336562895,2.2016338611696504,0.5849625007211562,5.087462841250339,2.1043366598147357,2.608809242675524,1.6780719051126378,1.925999418556223
AT4G08030,1.632268215499513,2.584962500721156,3.584962500721156,0.2630344058337938,0.5849625007211562,0.2630344058337938,0.37851162325372983,1.263034405833794,1.1375035237499351,3.2479275134435857,3.0531113364595623,0.6780719051126377,3.1858665453113337,0.925999418556223
AT4G33230,4.791814071161826,1.584962500721156,2.8278190246173196,4.121015400961366,2.292781749227846,2.807354922057604,2.232660756790275,4.958842675243241,3.1858665453113337,4.958842675243241,1.8073549220576042,2.232660756790275,3.84799690655495,4.71699089440494
AT2G43270,1.4329594072761063,2.350497247084133,4.4329594072761065,3.8278190246173196,1.070389327891398,4.314696525656286,3.6667565918848033,1.8875252707415875,2.070389327891398,2.5360529002402097,3.6205864104518777,4.4329594072761065,1.3219280948873624,2.169925001442312
AT3G50610,4.426264754702098,2.232660756790275,4.705977901682522,1.4329594072761063,4.121015400961366,1.070389327891398,3.1858665453113337,4.614709844115208,2.035623909730721,3.0874628412503395,3.786596361890807,1.584962500721156,2.867896463992655,4.5109619192773796
AT4G15680,4.19377174339668,0.6780719051126377,2.560714954474479,2.9068905956085187,1.765534746362977,2.560714954474479,4.542258049766918,1.9634741239748859,2.6322682154995127,5.008988783227255,5.599912842187128,3.925999418556223,2.9818526532897405,2.786596361890807
AT4G15480,1.84799690655495,1.6780719051126378,3.711494906650088,3.9726926540042644,4.2630344058337934,3.0,5.153805336079036,4.632268215499513,2.0,2.1043366598147357,1.632268215499513,4.112700132749362,3.2479275134435857,4.700439718141092
AT2G15660,3.944858445807539,4.104336659814735,3.700439718141092,2.5360529002402097,1.263034405833794,3.2479275134435857,1.4329594072761063,3.017921907997262,3.560714954474479,1.3219280948873624,4.921245888585589,2.560714954474479,5.754887502163468,2.070389327891398
AT5G12110,4.986410935252045,5.82781902461732,5.623515741490549,6.112700132749362,6.5530532527664125,6.969242604434498,6.86418614465428,6.994353436858858,8.088523256616632,8.20896588630656,8.474517164174488,8.746178380971411,8.672778900370739,8.40981519582048
AT5G26080,4.7114949066500875,4.405992359675837,2.867896463992655,3.963474123974886,1.632268215499513,3.2479275134435857,3.4724877714627436,1.2016338611696504,2.070389327891398,4.678071905112637,4.247927513443585,5.426264754702098,2.8875252707415875,4.972692654004264
AT3G49700,4.4329594072761065,2.321928094887362,4.529820946528695,2.292781749227846,2.405992359675837,4.419538891513785,2.035623909730721,4.498250867527825,1.925999418556223,3.8379432418910273,2.350497247084133,5.371558862611963,2.560714954474479,2.700439718141092
AT2G28110,4.177917792195843,1.4854268271702415,4.161887682376894,4.078951341394822,0.925999418556223,1.2016338611696504,0.925999418556223,2.765534746362977,4.06177619758669,3.2479275134435857,2.700439718141092,3.137503523749935,1.765534746362977,3.8972404255747994
AT5G47740,1.2016338611696504,1.3785116232537298,4.357552004618084,1.584962500721156,3.4329594072761065,4.300123724569014,3.9068905956085187,3.9164766444377164,4.292781749227846,3.1538053360790355,3.1858665453113337,3.6322682154995127,1.3785116232537298,1.765534746362977
AT2G36800,2.5360529002402097,0.84799690655495,4.399171093819823,3.572889668420581,1.3785116232537298,1.8875252707415875,1.4329594072761063,4.035623909730721,1.4854268271702415,2.5109619192773796,1.1375035237499351,3.9818526532897405,3.776103988073164,1.632268215499513
AT2G17750,4.672425341971495,4.738767836800191,4.572889668420581,3.8379432418910273,2.070389327891398,2.263034405833794,4.446256229889564,1.5360529002402097,3.137503523749935,2.232660756790275,5.409390936137702,4.129283016944966,4.754887502163468,4.683696454306515
AT3G51210,3.8875252707415875,3.364572432295856,1.8073549220576042,2.7441610955704103,3.8875252707415875,1.2016338611696504,4.070389327891398,1.1375035237499351,4.185866545311334,4.247927513443585,2.4854268271702415,1.632268215499513,4.270528942380718,4.270528942380718
AT4G11700,2.263034405833794,2.655351828612554,4.837943241891027,0.765534746362977,0.5849625007211562,2.035623909730721,1.84799690655495,1.8875252707415875,1.263034405833794,1.8875252707415875,3.9818526532897405,1.0,3.4195388915137843,4.292781749227846
AT3G43100,0.5849625007211562,0.5849625007211562,0.5849625007211562,1.3219280948873624,2.6322682154995127,1.4854268271702415,1.0,3.1210154009613658,3.070389327891398,1.5360529002402097,3.232660756790275,0.37851162325372983,3.3923174227787602,3.277984747299765
AT3G20140,1.3785116232537298,0.765534746362977,3.0874628412503395,1.722466024471091,3.765534746362977,1.584962500721156,3.944858445807539,1.4329594072761063,4.232660756790275,1.1375035237499351,3.0874628412503395,3.2172307162206693,2.678071905112638,1.0
AT3G45250,0.6780719051126377,0.5849625007211562,2.9068905956085187,0.48542682717024166,1.6780719051126378,2.963474123974886,2.608809242675524,0.925999418556223,1.5360529002402097,3.7224660244710908,3.9541963103868754,1.263034405833794,0.2630344058337938,0.6780719051126377
AT3G23090,3.1858665453113337,2.232660756790275,4.9259994185562235,4.9354597478052895,5.736063627871814,5.303780748177103,4.584962500721156,3.292781749227846,4.930737337562887,4.035623909730721,4.285402218862249,1.4329594072761063,4.285402218862249,2.1043366598147357
AT3G04190,0.925999418556223,1.632268215499513,2.035623909730721,1.3219280948873624,2.1043366598147357,3.017921907997262,0.84799690655495,1.263034405833794,4.169925001442312,3.7548875021634687,3.4195388915137843,3.9726926540042644,1.1375035237499351,0.765534746362977
AT2G07440,3.5360529002402097,0.5849625007211562,4.087462841250339,3.1210154009613658,1.4854268271702415,4.694880192799191,4.185866545311334,3.232660756790275,2.8875252707415875,1.632268215499513,1.263034405833794,3.655351828612554,1.8073549220576042,3.7548875021634687
AT1G09400,4.649615459063409,4.06177619758669,2.292781749227846,1.632268215499513,1.070389327891398,2.5109619192773796,1.263034405833794,4.371558862611963,2.584962500721156,2.0,4.529820946528695,3.4854268271702415,2.070389327891398,3.572889668420581
AT1G73040,1.722466024471091,2.9068905956085187,2.7441610955704103,2.560714954474479,2.070389327891398,2.321928094887362,2.5109619192773796,2.765534746362977,5.501439145158873,4.270528942380718,5.224966365000275,1.8073549220576042,3.232660756790275,5.3110671022555955
AT5G52680,3.523561956057013,3.292781749227846,1.0,3.035623909730721,3.817623257511431,1.263034405833794,2.4854268271702415,2.2016338611696504,3.2172307162206693,0.6780719051126377,0.84799690655495,4.104336659814735,1.3785116232537298,1.1375035237499351
AT4G16820,1.722466024471091,1.925999418556223,2.678071905112638,1.9634741239748859,1.632268215499513,3.9726926540042644,4.300123724569014,3.7224660244710908,4.364572432295856,1.5360529002402097,4.459431618637297,3.990954860396993,1.8073549220576042,2.350497247084133
AT5G45850,4.37851162325373,1.765534746362977,2.7441610955704103,3.9726926540042644,4.078951341394822,3.0,4.7865963618908065,4.722466024471091,1.925999418556223,1.1375035237499351,3.8875252707415875,4.343407822297814,5.517275693209582,4.300123724569014
AT1G49320,5.38543103719352,4.666756591884804,7.237448995639321,7.131342539123261,7.4797802640291,6.87528859822269,5.714245517666122,4.930737337562887,6.672425341971495,5.442943495848728,8.474922700379798,5.008988783227255,5.108524456778169,4.776103988073165
AT4G28890,1.632268215499513,3.350497247084133,4.548436624696042,2.807354922057604,1.3785116232537298,1.263034405833794,1.4329594072761063,1.3785116232537298,2.405992359675837,1.0,3.4329594072761065,3.292781749227846,4.7865963618908065,1.6780719051126378
AT4G15270,4.465974464504069,4.300123724569014,3.655351828612554,4.19377174339668,1.4329594072761063,2.6322682154995127,1.8073549220576042,4.087462841250339,4.270528942380718,2.7224660244710908,5.1001366712854495,1.3219280948873624,3.786596361890807,4.9354597478052895
AT5G24313,3.523561956057013,4.419538891513785,1.3785116232537298,1.4329594072761063,1.925999418556223,2.232660756790275,4.017921907997263,2.232660756790275,1.925999418556223,4.035623909730721,2.263034405833794,1.3785116232537298,3.364572432295856,4.802193216941825
